GeneID,CTRLH1,CTRLH2,CTRLN1,CTRLN2
ENSG00000285842,0,0,0,0
ENSG00000285843,0,0,0,0
ENSG00000285844,0,0,0,1
ENSG00000285845,0,0,0,0
ENSG00000285846,0,0,0,0
ENSG00000285847,2,2,1,0
ENSG00000285848,1,2,0,0
ENSG00000285849,1,0,0,0
ENSG00000285850,0,0,0,0
ENSG00000285851,3,2,1,2
ENSG00000285852,2,0,4,6
ENSG00000285853,0,0,0,0
ENSG00000285854,0,0,0,0
ENSG00000285855,0,0,0,0
ENSG00000285856,0,0,2,0
ENSG00000285857,1,0,0,0
ENSG00000285858,0,0,0,0
ENSG00000285859,1,0,1,4
ENSG00000285860,0,0,0,0
ENSG00000285861,1,0,0,0
ENSG00000285862,0,0,0,0
ENSG00000285863,0,0,0,0
ENSG00000285864,2,0,1,1
ENSG00000285865,6,3,7,2
ENSG00000285866,0,0,0,0
ENSG00000285867,5,7,24,22
ENSG00000285868,0,0,2,0
ENSG00000285869,0,0,0,0
ENSG00000285870,0,0,1,0
ENSG00000285871,0,1,1,0
ENSG00000285872,20,28,50,44
ENSG00000285873,4,1,3,5
ENSG00000285875,0,0,0,0
ENSG00000285876,1,1,0,0
ENSG00000285877,53,76,11,9
ENSG00000285878,0,0,0,0
ENSG00000285879,0,0,0,0
ENSG00000285880,0,0,0,0
ENSG00000285881,0,0,0,0
ENSG00000285882,0,0,0,0
ENSG00000285883,0,0,0,0
ENSG00000285884,2,2,2,2
ENSG00000285885,0,0,0,0
ENSG00000285886,4,1,7,8
ENSG00000285887,0,0,0,0
ENSG00000285888,0,0,1,1
ENSG00000285889,0,0,0,0
ENSG00000285890,0,0,0,0
ENSG00000285891,0,0,0,0
ENSG00000285892,0,0,0,0
ENSG00000285894,0,1,0,0
ENSG00000285895,0,0,0,0
ENSG00000285896,0,0,0,0
ENSG00000285897,2,2,0,4
ENSG00000285898,4,1,0,0
ENSG00000285899,0,0,0,0
ENSG00000285900,0,0,0,0
ENSG00000285901,0,0,0,0
ENSG00000285902,0,1,0,0
ENSG00000285904,0,0,0,0
ENSG00000285905,0,0,0,0
ENSG00000285906,2,2,5,4
ENSG00000285907,9,8,23,18
ENSG00000285908,1,1,5,5
ENSG00000285909,0,1,1,0
ENSG00000285910,0,0,0,0
ENSG00000285911,0,0,0,1
ENSG00000285912,0,0,0,0
ENSG00000285913,0,0,0,0
ENSG00000285914,0,0,0,0
ENSG00000285915,0,0,0,0
ENSG00000285917,0,0,0,0
ENSG00000285918,0,0,0,0
ENSG00000285919,0,2,0,0
ENSG00000285920,0,0,0,0
ENSG00000285921,0,0,0,0
ENSG00000285922,0,0,0,0
ENSG00000285923,4,2,14,14
ENSG00000285925,0,0,0,0
ENSG00000285926,1,0,1,1
ENSG00000285927,0,0,0,0
ENSG00000285928,0,0,0,0
ENSG00000285929,0,0,0,0
ENSG00000285930,0,0,0,0
ENSG00000285931,0,0,0,0
ENSG00000285932,0,1,0,0
ENSG00000285933,39,31,46,33
ENSG00000285934,0,0,0,0
ENSG00000285935,3,4,6,1
ENSG00000285936,0,0,0,0
ENSG00000285937,0,0,0,0
ENSG00000285938,1,3,1,1
ENSG00000285939,0,0,0,1
ENSG00000285940,0,1,0,0
ENSG00000285941,0,1,0,0
ENSG00000285942,0,0,0,0
ENSG00000285943,9,11,7,7
ENSG00000285944,0,0,0,0
ENSG00000285945,1,0,0,0
ENSG00000285946,0,0,0,0
ENSG00000285947,0,0,0,0
ENSG00000285948,2,1,4,3
ENSG00000285950,0,0,0,0
ENSG00000285952,0,0,0,0
ENSG00000285953,0,0,0,0
ENSG00000285954,1,0,0,0
ENSG00000285955,0,2,1,1
ENSG00000285956,0,0,0,0
ENSG00000285957,3,0,0,3
ENSG00000285958,0,0,0,0
ENSG00000285959,0,0,0,0
ENSG00000285960,0,0,0,0
ENSG00000285961,0,0,0,0
ENSG00000285963,0,0,0,0
ENSG00000285964,0,0,0,1
ENSG00000285966,0,0,1,0
ENSG00000285967,47,65,215,256
ENSG00000285968,0,0,0,0
ENSG00000285969,28,44,4,3
ENSG00000285970,1,0,6,3
ENSG00000285971,0,0,0,0
ENSG00000285972,0,0,0,0
ENSG00000285973,1,0,0,0
ENSG00000285974,0,0,0,0
ENSG00000285975,0,0,0,0
ENSG00000285976,362,391,187,195
ENSG00000285977,0,0,0,0
ENSG00000285978,1,1,0,0
ENSG00000285979,0,1,1,0
ENSG00000285980,0,0,0,0
ENSG00000285981,0,0,0,0
ENSG00000285982,0,0,0,0
ENSG00000285984,0,0,1,1
ENSG00000285985,0,0,0,0
ENSG00000285986,0,0,0,0
ENSG00000285987,0,0,0,0
ENSG00000285988,0,0,0,0
ENSG00000285989,0,0,0,0
ENSG00000285990,0,0,0,0
ENSG00000285991,0,0,2,0
ENSG00000285992,0,0,0,0
ENSG00000285993,0,0,0,0
ENSG00000285994,0,0,0,0
ENSG00000285996,0,0,0,0
ENSG00000285997,0,0,0,0
ENSG00000285998,0,0,0,0
ENSG00000285999,6,11,3,4
ENSG00000286000,0,0,0,0
ENSG00000286001,0,0,1,1
ENSG00000286002,0,0,0,0
ENSG00000286003,0,0,0,0
ENSG00000286004,1,1,0,0
ENSG00000286005,0,0,0,0
ENSG00000286006,0,0,0,0
ENSG00000286007,0,0,0,0
ENSG00000286008,0,0,0,0
ENSG00000286009,0,0,0,0
ENSG00000286010,4,9,1,4
ENSG00000286011,4,3,9,6
ENSG00000286012,0,0,0,0
ENSG00000286013,6,14,0,0
ENSG00000286014,0,0,0,0
ENSG00000286015,0,0,0,0
ENSG00000286016,0,0,0,0
ENSG00000286017,0,1,2,0
ENSG00000286018,12,19,13,6
ENSG00000286019,0,0,0,0
ENSG00000286020,0,0,0,0
ENSG00000286021,1,1,0,0
ENSG00000286022,0,0,0,0
ENSG00000286023,0,0,0,0
ENSG00000286024,0,0,0,0
ENSG00000286025,0,0,1,0
ENSG00000286026,0,0,0,0
ENSG00000286027,1,0,0,0
ENSG00000286028,0,0,0,0
ENSG00000286030,0,0,0,0
ENSG00000286031,1,0,1,1
ENSG00000286032,0,0,0,0
ENSG00000286033,3,1,1,0
ENSG00000286034,0,0,0,0
ENSG00000286035,1,0,0,0
ENSG00000286036,0,0,0,0
ENSG00000286037,103,106,112,69
ENSG00000286038,0,0,0,0
ENSG00000286039,0,0,0,0
ENSG00000286040,0,0,0,0
ENSG00000286041,0,0,0,0
ENSG00000286042,1,1,2,2
ENSG00000286043,1,2,0,0
ENSG00000286044,0,0,0,0
ENSG00000286045,3,10,12,11
ENSG00000286046,6,8,14,11
ENSG00000286047,0,0,0,0
ENSG00000286048,1,0,0,1
ENSG00000286049,0,0,0,6
ENSG00000286050,0,0,0,0
ENSG00000286051,0,0,0,0
ENSG00000286052,1,0,0,0
ENSG00000286053,1,0,0,0
ENSG00000286054,0,0,0,0
ENSG00000286055,0,0,0,0
ENSG00000286056,0,0,0,0
ENSG00000286057,0,0,0,0
ENSG00000286058,21,17,38,67
ENSG00000286059,0,0,0,0
ENSG00000286060,0,0,1,0
ENSG00000286061,1,2,4,1
ENSG00000286062,0,0,0,0
ENSG00000286063,3,1,9,6
ENSG00000286064,0,1,1,0
ENSG00000286065,0,0,0,0
ENSG00000286066,0,0,0,0
ENSG00000286067,11,7,12,9
ENSG00000286068,0,0,0,0
ENSG00000286069,0,0,1,1
ENSG00000286070,0,2,0,0
ENSG00000286071,0,1,0,0
ENSG00000286072,0,0,0,0
ENSG00000286073,0,0,0,0
ENSG00000286074,0,0,4,0
ENSG00000286075,0,0,0,0
ENSG00000286076,0,0,0,0
ENSG00000286077,0,0,0,0
ENSG00000286078,6,7,3,3
ENSG00000286079,0,0,0,0
ENSG00000286080,0,1,3,1
ENSG00000286081,4,9,11,9
ENSG00000286082,0,0,0,0
ENSG00000286083,0,0,0,0
ENSG00000286084,1,1,1,3
ENSG00000286085,0,0,0,0
ENSG00000286086,3,2,5,2
ENSG00000286087,0,0,0,0
ENSG00000286088,0,0,0,0
ENSG00000286089,0,0,0,0
ENSG00000286090,0,0,0,0
ENSG00000286091,0,0,0,0
ENSG00000286092,0,0,0,0
ENSG00000286093,0,0,0,0
ENSG00000286094,0,1,0,0
ENSG00000286095,0,0,0,0
ENSG00000286096,0,0,0,0
ENSG00000286097,0,0,0,0
ENSG00000286098,0,0,0,0
ENSG00000286099,0,0,0,0
ENSG00000286100,0,0,0,0
ENSG00000286101,0,0,0,0
ENSG00000286102,0,0,0,0
ENSG00000286103,0,0,0,0
ENSG00000286104,0,2,1,0
ENSG00000286105,0,0,0,0
ENSG00000286106,1,0,0,2
ENSG00000286107,0,1,1,0
ENSG00000286108,0,0,0,0
ENSG00000286109,0,0,0,0
ENSG00000286110,0,0,0,0
ENSG00000286111,0,0,0,0
ENSG00000286112,1,0,0,1
ENSG00000286113,0,0,1,0
ENSG00000286114,0,0,0,0
ENSG00000286115,8,4,8,9
ENSG00000286116,2,1,2,1
ENSG00000286117,0,0,0,0
ENSG00000286118,1,1,0,1
ENSG00000286119,0,0,0,0
ENSG00000286120,0,0,0,0
ENSG00000286121,0,1,1,0
ENSG00000286122,1,1,0,0
ENSG00000286123,0,0,0,0
ENSG00000286124,0,0,0,0
ENSG00000286125,0,0,0,1
ENSG00000286126,0,0,0,0
ENSG00000286127,0,0,0,1
ENSG00000286128,2,1,3,2
ENSG00000286129,9,8,9,10
ENSG00000286130,0,0,0,0
ENSG00000286131,0,0,0,0
ENSG00000286132,0,0,0,0
ENSG00000286133,12,8,4,7
ENSG00000286134,0,0,0,0
ENSG00000286135,0,0,0,0
ENSG00000286136,1,0,6,2
ENSG00000286137,0,0,0,0
ENSG00000286138,9,7,21,16
ENSG00000286140,0,0,0,0
ENSG00000286141,0,0,0,0
ENSG00000286142,0,0,0,0
ENSG00000286143,0,0,0,0
ENSG00000286144,0,0,0,0
ENSG00000286145,1,1,6,7
ENSG00000286146,0,0,1,0
ENSG00000286147,0,0,0,0
ENSG00000286148,0,0,0,0
ENSG00000286149,0,0,0,0
ENSG00000286150,51,39,44,58
ENSG00000286151,0,0,0,0
ENSG00000286152,0,0,0,0
ENSG00000286153,0,1,0,0
ENSG00000286154,0,0,0,0
ENSG00000286155,0,0,0,0
ENSG00000286156,65,77,25,27
ENSG00000286157,0,0,0,0
ENSG00000286158,0,1,1,0
ENSG00000286159,6,9,5,2
ENSG00000286160,0,0,0,0
ENSG00000286161,1,2,5,5
ENSG00000286162,30,43,10,8
ENSG00000286163,0,1,1,2
ENSG00000286164,0,0,0,0
ENSG00000286165,0,0,0,0
ENSG00000286167,0,0,0,0
ENSG00000286168,0,0,0,0
ENSG00000286169,30,26,24,24
ENSG00000286170,0,0,0,0
ENSG00000286171,0,0,1,1
ENSG00000286172,1,0,4,0
ENSG00000286173,0,0,0,0
ENSG00000286174,0,0,0,0
ENSG00000286175,0,0,0,0
ENSG00000286176,6,5,21,14
ENSG00000286177,44,53,98,71
ENSG00000286178,0,0,0,0
ENSG00000286179,0,0,0,0
ENSG00000286180,5,1,4,3
ENSG00000286181,5,8,3,6
ENSG00000286182,0,0,2,0
ENSG00000286183,0,0,0,0
ENSG00000286185,0,0,0,0
ENSG00000286186,0,1,1,2
ENSG00000286187,0,0,0,0
ENSG00000286188,0,0,0,0
ENSG00000286189,0,1,0,2
ENSG00000286190,1,1,0,3
ENSG00000286191,0,0,0,0
ENSG00000286192,0,0,0,0
ENSG00000286193,1,0,7,9
ENSG00000286194,0,0,0,0
ENSG00000286195,0,1,1,1
ENSG00000286196,0,0,0,0
ENSG00000286197,0,0,0,0
ENSG00000286198,0,0,0,0
ENSG00000286199,0,0,0,0
ENSG00000286201,0,0,0,0
ENSG00000286202,0,0,0,0
ENSG00000286203,0,0,1,0
ENSG00000286204,0,0,0,0
ENSG00000286205,0,1,2,1
ENSG00000286206,0,0,0,0
ENSG00000286207,0,2,5,3
ENSG00000286208,21,22,24,26
ENSG00000286209,0,0,0,0
ENSG00000286210,0,0,0,1
ENSG00000286211,0,0,0,0
ENSG00000286212,0,0,0,0
ENSG00000286213,0,0,0,0
ENSG00000286214,3,2,5,1
ENSG00000286215,0,4,0,0
ENSG00000286216,0,0,0,0
ENSG00000286217,0,0,0,0
ENSG00000286218,0,0,0,0
ENSG00000286219,12,14,10,20
ENSG00000286220,0,0,0,0
ENSG00000286221,0,0,0,0
ENSG00000286222,0,0,0,0
ENSG00000286223,13,3,7,6
ENSG00000286224,1,0,0,0
ENSG00000286225,0,0,0,0
ENSG00000286226,0,0,0,0
ENSG00000286227,0,0,0,1
ENSG00000286228,0,0,0,0
ENSG00000286229,0,0,1,0
ENSG00000286230,2,4,2,4
ENSG00000286231,0,0,0,0
ENSG00000286232,0,0,0,0
ENSG00000286233,0,0,0,0
ENSG00000286234,1,0,1,0
ENSG00000286235,0,0,0,0
ENSG00000286236,1,0,1,0
ENSG00000286237,0,1,1,0
ENSG00000286238,0,1,1,0
ENSG00000286239,0,0,0,0
ENSG00000286240,0,0,2,1
ENSG00000286241,1,0,0,0
ENSG00000286242,0,0,0,0
ENSG00000286243,0,0,0,0
ENSG00000286244,0,0,0,0
ENSG00000286245,0,0,0,0
ENSG00000286246,0,0,0,0
ENSG00000286247,0,0,0,0
ENSG00000286248,0,1,0,0
ENSG00000286249,0,0,0,0
ENSG00000286250,0,0,0,0
ENSG00000286251,0,0,0,0
ENSG00000286252,0,0,0,0
ENSG00000286253,0,0,0,0
ENSG00000286254,0,0,0,0
ENSG00000286255,0,0,0,0
ENSG00000286256,0,0,0,1
ENSG00000286257,0,1,4,1
ENSG00000286258,1,3,1,3
ENSG00000286259,0,0,0,0
ENSG00000286260,30,30,25,29
ENSG00000286261,27,13,23,26
ENSG00000286262,1,0,0,0
ENSG00000286263,0,0,1,0
ENSG00000286264,0,0,0,0
ENSG00000286265,0,0,0,0
ENSG00000286266,53,45,44,35
ENSG00000286267,0,0,0,0
ENSG00000286268,0,0,0,0
ENSG00000286269,0,0,0,1
ENSG00000286270,0,0,0,0
ENSG00000286271,0,0,0,0
ENSG00000286272,0,0,0,0
ENSG00000286273,7,9,3,4
ENSG00000286274,0,1,0,0
ENSG00000286275,0,0,0,0
ENSG00000286276,0,0,0,0
ENSG00000286277,0,0,0,1
ENSG00000286278,0,0,0,0
ENSG00000286279,0,0,0,0
ENSG00000286280,0,0,0,0
ENSG00000286281,1,4,0,2
ENSG00000286282,0,0,1,0
ENSG00000286283,0,0,0,0
ENSG00000286284,1,0,0,0
ENSG00000286285,0,0,0,0
ENSG00000286286,0,0,0,0
ENSG00000286288,1,0,0,0
ENSG00000286289,0,0,0,0
ENSG00000286290,0,0,0,0
ENSG00000286291,0,0,0,0
ENSG00000286292,0,4,3,1
ENSG00000286293,0,0,0,0
ENSG00000286294,0,0,0,0
ENSG00000286295,0,0,0,0
ENSG00000286296,0,0,1,0
ENSG00000286297,0,0,0,0
ENSG00000286299,3,5,3,5
ENSG00000286300,0,0,0,0
ENSG00000286301,0,0,0,0
ENSG00000286302,0,0,0,0
ENSG00000286303,1,2,0,1
ENSG00000286305,5,6,3,4
ENSG00000286306,0,0,0,0
ENSG00000286307,1,0,0,1
ENSG00000286308,0,0,0,0
ENSG00000286309,0,0,0,0
ENSG00000286310,0,0,0,0
ENSG00000286311,2,1,14,17
ENSG00000286312,3,0,0,1
ENSG00000286313,0,0,0,0
ENSG00000286314,0,0,1,0
ENSG00000286315,0,0,2,2
ENSG00000286316,0,0,0,0
ENSG00000286317,0,0,0,0
ENSG00000286318,0,0,0,0
ENSG00000286319,4,1,0,2
ENSG00000286320,0,0,0,0
ENSG00000286321,1,2,5,4
ENSG00000286322,0,1,0,0
ENSG00000286323,0,0,0,0
ENSG00000286324,0,0,0,0
ENSG00000286325,0,0,0,0
ENSG00000286326,0,0,1,1
ENSG00000286327,0,0,1,0
ENSG00000286328,0,0,0,0
ENSG00000286329,0,0,0,0
ENSG00000286330,0,0,0,0
ENSG00000286331,0,0,0,0
ENSG00000286332,0,0,0,1
ENSG00000286333,0,0,0,0
ENSG00000286334,0,0,0,0
ENSG00000286335,1,0,0,0
ENSG00000286337,0,1,2,0
ENSG00000286338,0,0,0,0
ENSG00000286339,0,1,1,2
ENSG00000286340,3,4,15,7
ENSG00000286341,0,0,0,0
ENSG00000286342,20,34,35,32
ENSG00000286343,0,0,0,0
ENSG00000286344,0,0,0,0
ENSG00000286345,0,0,0,0
ENSG00000286346,0,0,0,0
ENSG00000286347,0,1,0,1
ENSG00000286348,0,0,0,0
ENSG00000286349,1,7,1,0
ENSG00000286350,0,0,0,0
ENSG00000286351,0,0,0,0
ENSG00000286352,0,2,2,0
ENSG00000286353,0,0,0,0
ENSG00000286354,0,0,0,0
ENSG00000286355,0,0,1,0
ENSG00000286356,0,0,0,0
ENSG00000286357,0,0,0,1
ENSG00000286358,0,0,0,0
ENSG00000286359,0,0,0,0
ENSG00000286360,16,16,23,14
ENSG00000286361,0,0,0,0
ENSG00000286362,0,1,2,5
ENSG00000286363,0,0,0,0
ENSG00000286364,0,0,0,0
ENSG00000286365,0,0,0,0
ENSG00000286366,0,2,6,3
ENSG00000286367,0,0,0,0
ENSG00000286368,0,0,0,0
ENSG00000286369,14,8,13,17
ENSG00000286370,0,0,0,0
ENSG00000286371,0,0,0,0
ENSG00000286372,0,0,0,0
ENSG00000286373,2,3,9,6
ENSG00000286374,0,0,0,0
ENSG00000286375,0,1,0,1
ENSG00000286376,0,0,0,0
ENSG00000286377,0,0,0,0
ENSG00000286378,0,0,0,0
ENSG00000286379,9,10,1,1
ENSG00000286380,0,1,2,2
ENSG00000286381,34,34,93,77
ENSG00000286382,0,0,0,0
ENSG00000286383,0,0,0,0
ENSG00000286384,0,0,0,0
ENSG00000286385,0,0,0,0
ENSG00000286386,0,0,0,0
ENSG00000286387,0,0,0,0
ENSG00000286388,47,70,138,128
ENSG00000286389,3,2,6,0
ENSG00000286390,0,0,0,0
ENSG00000286391,0,0,0,0
ENSG00000286393,0,0,0,0
ENSG00000286394,0,0,0,0
ENSG00000286395,0,0,0,0
ENSG00000286396,0,0,0,0
ENSG00000286397,0,0,0,0
ENSG00000286398,0,0,0,0
ENSG00000286399,0,0,0,0
ENSG00000286400,0,0,0,0
ENSG00000286401,0,0,0,0
ENSG00000286402,0,0,0,0
ENSG00000286403,1,2,2,2
ENSG00000286404,0,0,0,0
ENSG00000286405,0,0,0,0
ENSG00000286406,2,1,0,1
ENSG00000286407,0,0,0,0
ENSG00000286408,6,4,10,10
ENSG00000286409,0,0,0,2
ENSG00000286410,0,0,0,0
ENSG00000286411,0,0,0,0
ENSG00000286412,0,0,0,0
ENSG00000286413,0,1,4,2
ENSG00000286414,0,0,0,0
ENSG00000286415,0,0,2,1
ENSG00000286416,2,3,2,3
ENSG00000286417,0,0,0,0
ENSG00000286418,0,0,0,0
ENSG00000286419,0,0,0,0
ENSG00000286420,1,2,0,0
ENSG00000286421,0,0,0,0
ENSG00000286422,22,18,30,22
ENSG00000286423,0,0,0,0
ENSG00000286424,1,0,2,1
ENSG00000286425,4,4,3,4
ENSG00000286426,0,0,0,0
ENSG00000286427,2,5,2,0
ENSG00000286428,3,3,1,3
ENSG00000286429,0,0,0,0
ENSG00000286430,4,4,1,2
ENSG00000286431,5,2,3,1
ENSG00000286432,0,0,0,0
ENSG00000286433,1,0,0,0
ENSG00000286434,0,0,0,0
ENSG00000286435,2,7,9,8
ENSG00000286436,0,0,0,0
ENSG00000286437,0,0,1,1
ENSG00000286438,0,0,0,0
ENSG00000286439,0,0,0,0
ENSG00000286440,0,0,0,0
ENSG00000286441,0,0,0,0
ENSG00000286442,0,0,0,0
ENSG00000286443,11,9,19,17
ENSG00000286444,2,1,4,3
ENSG00000286445,0,0,7,2
ENSG00000286446,0,0,0,0
ENSG00000286447,2,1,4,2
ENSG00000286448,0,0,0,0
ENSG00000286449,0,0,0,0
ENSG00000286450,0,1,0,0
ENSG00000286451,103,102,69,47
ENSG00000286452,0,0,0,0
ENSG00000286453,1,0,0,0
ENSG00000286454,0,0,0,0
ENSG00000286455,0,0,0,0
ENSG00000286456,0,0,0,0
ENSG00000286457,0,0,0,0
ENSG00000286458,0,1,0,0
ENSG00000286459,0,0,0,0
ENSG00000286460,1,0,0,0
ENSG00000286461,0,0,0,0
ENSG00000286462,0,0,0,0
ENSG00000286463,0,0,0,0
ENSG00000286464,0,1,3,2
ENSG00000286465,0,0,0,0
ENSG00000286466,0,0,0,0
ENSG00000286467,0,0,0,0
ENSG00000286468,0,0,1,0
ENSG00000286469,0,0,0,0
ENSG00000286470,0,1,0,0
ENSG00000286471,0,0,0,0
ENSG00000286472,11,8,5,6
ENSG00000286473,1,0,0,0
ENSG00000286474,0,0,0,0
ENSG00000286475,0,0,0,0
ENSG00000286476,0,0,0,0
ENSG00000286477,0,0,0,0
ENSG00000286478,1,0,0,0
ENSG00000286479,0,0,0,0
ENSG00000286480,0,0,0,0
ENSG00000286481,0,0,0,0
ENSG00000286482,2,3,15,16
ENSG00000286483,0,0,0,0
ENSG00000286484,0,0,0,0
ENSG00000286485,1,0,4,1
ENSG00000286486,2,0,0,0
ENSG00000286487,0,0,0,0
ENSG00000286488,0,2,1,0
ENSG00000286489,1,4,1,0
ENSG00000286490,0,0,0,0
ENSG00000286491,0,0,0,0
ENSG00000286492,0,0,0,0
ENSG00000286493,0,0,0,0
ENSG00000286494,0,0,0,0
ENSG00000286495,0,0,0,0
ENSG00000286496,0,0,0,0
ENSG00000286497,0,0,0,0
ENSG00000286498,0,0,0,1
ENSG00000286499,0,0,0,0
ENSG00000286500,0,0,0,0
ENSG00000286501,8,4,0,1
ENSG00000286502,4,1,0,4
ENSG00000286503,1,0,1,0
ENSG00000286504,3,2,3,6
ENSG00000286505,8,8,1,2
ENSG00000286506,0,0,0,0
ENSG00000286507,0,0,0,0
ENSG00000286508,0,0,0,0
ENSG00000286509,0,0,0,0
ENSG00000286510,0,0,0,0
ENSG00000286511,5,5,5,3
ENSG00000286512,0,0,0,0
ENSG00000286513,0,0,0,0
ENSG00000286514,0,0,0,0
ENSG00000286515,0,0,0,0
ENSG00000286516,0,0,0,0
ENSG00000286517,0,0,0,0
ENSG00000286518,0,0,0,0
ENSG00000286519,0,2,2,1
ENSG00000286520,0,1,0,0
ENSG00000286521,0,0,0,0
ENSG00000286522,1,0,7,6
ENSG00000286523,0,0,0,0
ENSG00000286524,0,0,0,0
ENSG00000286525,0,0,0,1
ENSG00000286526,0,0,0,0
ENSG00000286527,0,0,0,0
ENSG00000286528,0,0,0,0
ENSG00000286529,9,7,5,8
ENSG00000286530,0,1,0,0
ENSG00000286531,0,0,2,0
ENSG00000286532,14,20,68,75
ENSG00000286533,0,0,0,0
ENSG00000286534,0,0,0,0
ENSG00000286535,4,5,1,4
ENSG00000286536,7,12,8,1
ENSG00000286537,0,0,0,0
ENSG00000286538,1,1,7,9
ENSG00000286539,0,0,0,0
ENSG00000286540,0,1,0,0
ENSG00000286541,0,0,0,0
ENSG00000286542,0,0,0,0
ENSG00000286543,1,2,1,0
ENSG00000286544,0,0,0,0
ENSG00000286545,0,0,0,2
ENSG00000286546,0,0,0,0
ENSG00000286547,0,0,0,0
ENSG00000286548,0,2,10,13
ENSG00000286549,0,1,0,0
ENSG00000286550,0,0,0,0
ENSG00000286551,0,0,0,1
ENSG00000286552,0,0,0,0
ENSG00000286553,0,1,0,0
ENSG00000286554,0,0,0,0
ENSG00000286555,0,0,2,1
ENSG00000286556,0,0,0,0
ENSG00000286557,0,0,0,0
ENSG00000286558,0,0,0,0
ENSG00000286559,1,0,0,0
ENSG00000286561,0,0,1,0
ENSG00000286562,0,0,1,0
ENSG00000286563,1,3,1,2
ENSG00000286564,0,0,0,0
ENSG00000286565,0,0,0,0
ENSG00000286566,0,0,0,0
ENSG00000286567,0,0,0,0
ENSG00000286568,0,0,0,0
ENSG00000286569,0,0,0,0
ENSG00000286570,3,3,1,0
ENSG00000286571,0,0,0,0
ENSG00000286572,0,0,2,1
ENSG00000286573,0,0,0,0
ENSG00000286575,1,0,0,1
ENSG00000286576,1,0,0,0
ENSG00000286577,1,0,0,0
ENSG00000286578,0,0,0,0
ENSG00000286579,3,3,2,4
ENSG00000286580,2,7,9,5
ENSG00000286581,1,0,0,0
ENSG00000286582,0,0,0,0
ENSG00000286583,1,0,0,0
ENSG00000286584,0,0,0,0
ENSG00000286585,27,24,44,39
ENSG00000286586,0,0,0,0
ENSG00000286587,0,1,5,1
ENSG00000286588,0,0,0,0
ENSG00000286589,0,0,0,0
ENSG00000286590,0,1,1,0
ENSG00000286591,0,0,2,0
ENSG00000286592,0,1,1,1
ENSG00000286593,3,0,2,1
ENSG00000286594,0,0,0,0
ENSG00000286595,0,0,0,0
ENSG00000286596,0,0,0,0
ENSG00000286597,0,0,0,0
ENSG00000286598,0,0,0,0
ENSG00000286599,3,4,2,1
ENSG00000286600,0,0,0,0
ENSG00000286601,0,0,0,0
ENSG00000286602,6,3,5,4
ENSG00000286603,0,0,0,0
ENSG00000286604,0,0,0,0
ENSG00000286605,0,1,0,0
ENSG00000286606,2,0,0,0
ENSG00000286607,4,3,7,6
ENSG00000286608,1,0,0,0
ENSG00000286609,0,0,0,0
ENSG00000286610,0,0,0,0
ENSG00000286611,0,0,1,0
ENSG00000286612,0,0,0,0
ENSG00000286613,0,0,0,0
ENSG00000286614,6,3,15,13
ENSG00000286615,0,0,0,0
ENSG00000286616,0,0,0,0
ENSG00000286617,0,0,0,0
ENSG00000286618,0,0,0,0
ENSG00000286619,79,94,133,109
ENSG00000286620,0,0,0,0
ENSG00000286621,0,0,0,0
ENSG00000286622,2,0,0,1
ENSG00000286623,2,1,0,0
ENSG00000286624,0,0,0,0
ENSG00000286625,0,0,0,0
ENSG00000286626,2,1,1,3
ENSG00000286627,0,0,0,0
ENSG00000286628,0,0,0,0
ENSG00000286629,1,0,0,0
ENSG00000286630,0,0,0,0
ENSG00000286631,0,0,0,0
ENSG00000286632,0,0,0,0
ENSG00000286633,0,0,0,0
ENSG00000286634,0,3,6,1
ENSG00000286635,0,0,0,0
ENSG00000286636,0,0,0,0
ENSG00000286637,0,0,0,0
ENSG00000286638,1,0,1,1
ENSG00000286639,0,0,0,0
ENSG00000286640,0,1,0,0
ENSG00000286641,0,0,1,0
ENSG00000286642,0,0,0,0
ENSG00000286643,0,1,0,0
ENSG00000286644,0,0,0,0
ENSG00000286645,0,0,0,0
ENSG00000286646,0,0,0,0
ENSG00000286647,0,0,0,0
ENSG00000286648,0,0,0,0
ENSG00000286649,0,0,0,0
ENSG00000286650,0,0,0,1
ENSG00000286651,0,0,0,0
ENSG00000286652,3,2,3,6
ENSG00000286653,0,0,0,0
ENSG00000286654,0,0,0,0
ENSG00000286655,0,0,0,0
ENSG00000286656,0,0,0,0
ENSG00000286657,0,0,0,0
ENSG00000286658,0,0,0,0
ENSG00000286659,0,0,1,2
ENSG00000286660,0,0,0,0
ENSG00000286661,0,0,0,0
ENSG00000286662,0,0,0,1
ENSG00000286663,0,0,0,0
ENSG00000286664,0,0,0,0
ENSG00000286665,0,0,0,0
ENSG00000286666,0,0,0,0
ENSG00000286667,4,6,3,3
ENSG00000286668,0,0,0,0
ENSG00000286669,7,2,13,8
ENSG00000286670,2,2,1,1
ENSG00000286671,0,0,0,0
ENSG00000286672,0,0,0,0
ENSG00000286674,0,0,0,0
ENSG00000286675,0,0,0,0
ENSG00000286676,0,0,0,0
ENSG00000286677,1,0,1,2
ENSG00000286678,0,0,0,0
ENSG00000286679,0,0,1,0
ENSG00000286680,0,0,0,0
ENSG00000286681,2,8,18,14
ENSG00000286682,3,3,5,7
ENSG00000286683,1,0,0,0
ENSG00000286684,0,0,0,0
ENSG00000286685,0,0,0,0
ENSG00000286686,0,0,0,0
